5.50,8.75,11.25
O,NY,65,19,5
S,NY,15,17,14
S,MIA,24,19,38
S,MIA,100,28,16
O,HOU,60,2,38
O,MIA,72,35,32
O,NY,9,6,6
S,HOU,81,26,11
S,LA,12,25,30
O,NY,24,18,26
O,LA,40,23,17
S,CHI,16,42,26
S,MIA,45,24,32
O,LA,34,28,24
O,CHI,14,22,33
S,MIA,12,8,33
S,MIA,69,16,2
O,LA,49,17,28
S,LA,57,25,36
S,NY,65,7,15
O,CHI,56,30,1
O,HOU,89,8,12
S,MIA,31,19,40
S,NY,21,30,28
O,CHI,44,43,19
S,HOU,58,18,8
O,CHI,88,29,20
O,LA,41,5,6
S,NY,79,4,24
S,LA,39,30,18
S,LA,44,4,11
S,MIA,15,31,35
S,MIA,46,35,38
S,MIA,45,16,19
S,NY,56,20,26
S,NY,92,12,19
S,NY,31,8,16
O,LA,93,35,31
O,NY,46,28,38
O,CHI,15,2,29
S,HOU,17,13,19
S,HOU,96,41,1
S,HOU,22,34,22
S,CHI,51,30,17
S,NY,2,18,2
S,NY,77,45,3
O,HOU,79,5,30
O,LA,67,33,1
O,HOU,49,9,25
S,MIA,71,32,5
S,LA,48,35,5
O,CHI,72,13,11
O,CHI,81,31,35
S,MIA,22,17,1
S,HOU,16,13,20
S,CHI,21,39,32
O,LA,4,10,39
O,LA,20,23,35
O,LA,31,38,20
O,CHI,7,38,29
S,LA,77,4,28
O,CHI,57,8,2
O,CHI,59,22,3
O,LA,26,35,33
S,CHI,69,1,34
S,LA,62,6,11
O,CHI,76,5,8
O,MIA,70,14,39
O,MIA,5,42,13
S,HOU,27,29,33
S,CHI,6,3,15
O,LA,89,23,18
O,NY,94,45,22
O,CHI,78,37,23
S,NY,24,41,37
S,CHI,89,22,1
S,CHI,93,21,21
S,LA,17,29,25
S,HOU,83,42,3
S,HOU,4,17,32
S,CHI,18,21,22
S,NY,56,23,30
S,HOU,63,6,30
O,HOU,55,23,25
S,LA,82,4,21
S,NY,51,4,25
O,CHI,88,30,10
S,MIA,10,44,21
S,CHI,89,43,26
O,CHI,44,37,24
O,HOU,41,3,28
S,NY,62,23,12
O,LA,96,43,19
O,CHI,9,21,39
O,MIA,36,29,15
S,CHI,96,40,19
S,MIA,93,34,10
S,MIA,83,30,30
S,LA,3,45,36
S,LA,25,13,24
S,HOU,46,4,15
O,HOU,67,37,30
O,HOU,7,10,15
S,CHI,4,11,2
S,HOU,17,1,38
S,MIA,55,14,36
O,HOU,92,34,29
S,NY,55,27,19
O,MIA,9,41,32
S,HOU,28,8,13
S,CHI,84,36,23
O,LA,9,16,18
S,CHI,79,26,4
S,CHI,28,15,9
O,MIA,99,41,5
O,HOU,58,39,24
O,LA,97,32,8
S,NY,64,20,17
O,LA,63,4,26
S,CHI,50,37,28
O,LA,20,39,4
O,NY,12,3,18
O,HOU,93,32,27
O,MIA,59,12,17
O,NY,1,43,25
S,CHI,22,23,29
S,HOU,33,35,8
O,NY,43,16,35
S,MIA,88,40,1
S,LA,39,22,4
O,MIA,12,16,23
O,NY,49,20,33
O,CHI,3,20,15
O,MIA,74,23,27
O,CHI,23,30,29
S,MIA,41,28,25
O,CHI,20,35,25
S,CHI,87,12,6
O,CHI,36,34,17
O,MIA,42,30,37
S,LA,49,34,11
O,CHI,90,28,19
S,HOU,43,10,2
S,NY,56,22,34
O,NY,8,34,9
S,CHI,4,21,27
S,NY,12,32,15
O,CHI,75,44,25
S,MIA,55,28,22
S,LA,45,42,27
S,MIA,78,5,9
O,LA,76,13,10
S,CHI,85,13,5
O,MIA,24,40,16
O,MIA,43,15,30
O,LA,37,32,12
S,MIA,65,11,25
S,NY,79,8,18
O,CHI,87,39,22
O,LA,94,16,10
O,CHI,28,14,18
S,NY,59,18,24
O,CHI,24,34,34
S,NY,61,41,24
S,HOU,83,40,34
O,HOU,96,14,5
S,HOU,66,11,32
S,NY,73,1,27
S,HOU,66,9,33
S,MIA,14,2,4
O,HOU,68,24,15
O,CHI,76,39,5
O,NY,11,23,39
S,LA,17,12,39
S,HOU,12,32,32
O,NY,14,36,34
O,MIA,33,42,17
O,NY,31,21,31
S,MIA,57,1,11
O,NY,61,30,26
O,LA,87,26,24
O,HOU,41,34,1
S,HOU,29,42,29
S,HOU,52,13,35
S,HOU,80,29,16
O,NY,61,30,9
O,NY,62,30,40
S,CHI,41,33,24
O,MIA,44,2,37
O,HOU,17,30,30
S,HOU,61,36,10
S,NY,49,4,15
O,LA,13,39,18
S,MIA,53,5,15
O,HOU,13,15,7
O,CHI,21,41,6
S,HOU,11,16,20
O,LA,12,37,29
O,MIA,43,7,4
S,MIA,64,21,5
O,CHI,91,30,21
S,NY,65,33,10
S,HOU,49,26,16
O,HOU,87,45,22
S,LA,80,34,8
S,CHI,76,25,10
O,CHI,26,35,38
O,MIA,7,9,5
O,NY,45,38,27
S,NY,30,2,7
O,HOU,43,21,15
O,CHI,54,27,13
S,CHI,10,3,21
S,HOU,22,33,28
O,CHI,50,16,3
O,MIA,95,24,38
O,LA,85,32,29
O,NY,27,16,19
S,CHI,53,1,40
S,MIA,83,1,27
S,LA,20,14,27
O,MIA,3,25,20
O,NY,66,20,29
S,CHI,61,19,1
O,CHI,21,31,20
O,NY,80,30,21
O,NY,69,16,24
O,LA,79,34,15
O,LA,8,25,1
O,CHI,41,7,38
S,NY,46,15,24
O,HOU,54,20,8
O,HOU,95,22,39
S,LA,1,38,1
O,HOU,98,22,29
S,CHI,86,8,33
S,LA,83,4,9
S,NY,73,17,18
S,NY,63,36,9
O,MIA,14,6,40
S,CHI,95,43,34
O,CHI,64,28,15
S,LA,97,44,23
O,LA,81,42,29
S,HOU,49,6,8
O,LA,22,28,37
O,MIA,43,35,15
O,MIA,3,41,28
S,HOU,11,20,40
S,LA,9,21,17
O,HOU,94,24,10
S,NY,8,37,34
O,CHI,93,41,30
S,NY,54,8,19
O,CHI,13,26,23
S,CHI,29,32,20
S,NY,33,33,5
S,HOU,25,11,25
O,NY,15,7,35
O,LA,37,17,14
O,HOU,26,12,19
O,NY,24,37,40
S,LA,77,1,9
S,CHI,31,13,21
O,MIA,38,32,10
O,CHI,61,45,22
O,CHI,28,12,36
O,NY,51,14,36
S,MIA,80,11,9
O,MIA,56,33,12
O,MIA,54,43,14
O,CHI,54,2,16
O,LA,32,3,35
S,HOU,77,24,37
O,MIA,4,6,10
S,NY,45,34,40
O,MIA,45,29,1
S,CHI,48,40,15
O,NY,20,36,29
S,LA,82,5,2
S,LA,49,5,39
O,NY,35,37,37
S,MIA,97,29,8
O,CHI,78,8,21
O,LA,2,29,38
S,HOU,21,28,12
S,LA,69,13,15
O,HOU,98,7,22
S,LA,73,43,6
S,NY,8,25,23
O,MIA,73,2,32
O,LA,76,44,5
S,MIA,63,17,18
S,LA,10,30,37
S,LA,48,5,35
O,HOU,51,13,24
O,MIA,3,2,36
O,CHI,81,42,9
O,CHI,54,37,37
S,NY,93,7,25
O,MIA,49,20,18
O,NY,85,30,6
S,LA,18,43,38
O,NY,14,13,7
S,HOU,13,8,30
O,LA,2,39,15
O,MIA,39,11,28
O,MIA,40,26,14
O,NY,54,43,10
S,MIA,3,21,10
O,NY,48,19,10
S,MIA,89,30,39
O,LA,40,21,29
S,NY,17,33,14
O,LA,59,20,10
S,CHI,36,42,9
O,CHI,46,16,40
S,HOU,41,26,30
S,LA,21,31,29
O,MIA,44,14,40
S,MIA,4,25,31
S,NY,94,26,5
S,NY,23,9,17
O,CHI,24,42,35
S,NY,33,39,20
O,LA,2,25,22
O,HOU,43,28,40
S,NY,98,12,8
O,HOU,10,32,32
O,MIA,84,28,9
S,LA,69,1,40
S,MIA,99,27,9
S,CHI,36,25,36
S,LA,57,30,28
S,CHI,63,14,8
S,MIA,41,15,31
S,MIA,85,13,23
S,LA,41,23,19
O,HOU,50,39,36
S,NY,100,4,32
O,NY,20,34,36
O,NY,85,38,9
O,CHI,47,19,36
S,CHI,69,13,9
S,MIA,12,32,29
S,MIA,48,28,16
O,HOU,29,29,9
S,CHI,66,41,33
S,NY,59,19,30
O,MIA,94,21,5
O,NY,77,8,11
O,LA,61,25,1
O,CHI,81,3,19
O,HOU,14,1,4
S,CHI,20,12,3
S,LA,11,39,24
O,CHI,63,5,8
O,NY,80,18,26
O,HOU,64,24,31
O,NY,75,14,13
S,NY,49,37,37
O,LA,47,9,32
S,HOU,57,44,19
O,HOU,16,37,34
S,MIA,74,18,39
S,NY,64,11,27
O,LA,61,30,40
O,HOU,26,34,8
O,LA,59,36,9
S,NY,85,37,29
S,HOU,55,41,12
O,HOU,13,5,21
S,MIA,30,42,32
S,MIA,12,10,31
O,NY,68,30,5
S,CHI,20,9,2
O,LA,45,29,29
O,NY,35,11,40
S,MIA,3,40,21
O,LA,99,2,38
O,LA,96,18,26
O,MIA,15,37,38
S,LA,73,13,36
S,CHI,10,12,13
S,HOU,37,5,27
O,CHI,15,27,21
S,CHI,41,29,36
S,LA,89,45,26
O,HOU,99,35,28
S,NY,21,8,32
O,CHI,72,1,19
S,CHI,54,10,21
S,LA,21,1,39
S,HOU,67,34,28
S,HOU,66,8,19
O,MIA,9,26,25
S,NY,21,25,25
S,HOU,28,34,14
O,CHI,10,35,18
S,CHI,27,3,10
O,NY,19,28,32
O,CHI,69,40,19
S,HOU,50,28,11
O,LA,12,45,14
S,MIA,13,3,7
S,CHI,99,2,38
S,CHI,15,38,12
O,MIA,33,32,27
S,MIA,2,29,21
S,LA,62,7,25
S,MIA,37,18,15
O,MIA,58,14,36
O,CHI,28,36,24
S,HOU,58,4,19
O,LA,44,29,21
O,HOU,29,23,37
S,HOU,88,31,37
O,MIA,73,4,36
S,CHI,4,38,17
S,LA,10,17,26
S,LA,95,28,1
S,NY,30,31,40
S,NY,6,9,24
O,LA,99,25,31
S,HOU,11,21,35
S,MIA,25,29,10
S,CHI,43,9,25
S,NY,93,7,1
O,NY,63,35,16
S,CHI,14,7,32
O,HOU,19,31,14
O,CHI,20,42,24
S,CHI,11,37,4
S,LA,51,23,35
S,MIA,53,42,13
O,NY,15,3,20
O,LA,43,18,24
S,NY,38,2,34
O,NY,36,5,7
S,MIA,72,44,4
O,HOU,5,3,23
S,CHI,83,3,14
S,LA,94,26,1
O,NY,56,22,22
S,HOU,30,32,23
O,LA,83,4,37
S,HOU,58,1,6
S,MIA,71,4,11
O,MIA,16,39,12
O,LA,31,12,21
S,LA,47,34,31
O,HOU,90,45,13
O,NY,17,8,19
S,HOU,38,26,39
S,MIA,8,33,32
S,NY,74,1,40
S,CHI,17,38,27
S,NY,73,19,2
O,MIA,62,6,30
S,NY,49,30,23
O,MIA,25,10,20
S,CHI,73,11,29
O,HOU,47,3,37
S,MIA,75,31,30
O,HOU,23,6,5
S,MIA,97,8,40
S,CHI,90,19,38
S,NY,47,10,3
O,NY,37,45,35
S,HOU,7,17,3
S,MIA,84,31,26
S,CHI,75,28,33
S,NY,46,38,22
O,NY,96,21,34
O,MIA,92,37,5
S,MIA,67,25,23
S,LA,21,39,11
O,LA,81,20,2
O,NY,80,15,19
S,MIA,50,27,9
O,NY,39,15,14
S,MIA,99,7,8
O,MIA,81,45,28
S,CHI,65,34,22
S,HOU,93,6,31
O,NY,67,14,23
O,NY,26,28,33
S,MIA,10,8,14
O,HOU,9,26,24
O,CHI,90,21,38
O,CHI,60,14,29
S,HOU,39,27,11
S,LA,75,23,23
S,CHI,66,19,3
S,HOU,89,32,15
S,HOU,96,2,29
S,CHI,27,27,26
O,CHI,27,24,33
S,LA,44,6,30
O,CHI,33,19,37
S,HOU,1,39,13
S,HOU,11,38,23
O,MIA,57,30,36
S,LA,44,42,1
O,NY,2,18,40
O,NY,67,2,23
S,LA,54,3,7
O,HOU,82,14,28
S,MIA,69,33,26
O,CHI,88,31,21
O,MIA,75,14,15
S,CHI,2,36,2
O,NY,22,32,2
S,MIA,4,8,1
S,NY,31,16,11
O,CHI,94,2,39
O,LA,44,30,35
O,LA,71,23,13
S,MIA,22,44,34
S,NY,13,42,5
S,LA,78,23,25
S,CHI,89,37,26
O,NY,91,16,36
O,NY,54,10,9
S,CHI,70,36,34
S,HOU,38,4,15
O,HOU,88,11,26
O,CHI,85,24,29
S,MIA,52,2,38
O,NY,10,45,12
O,CHI,93,38,28
S,LA,2,24,25
O,LA,67,27,14
S,CHI,47,34,36
O,MIA,16,27,25
O,MIA,47,28,4
S,HOU,35,39,24
O,LA,47,37,30
O,MIA,37,15,40
O,MIA,16,7,1
S,NY,85,7,37
O,CHI,8,39,1
S,MIA,96,17,27
S,LA,69,20,13
O,MIA,46,21,7
O,CHI,77,1,18
S,MIA,8,44,31
S,NY,34,45,37
O,HOU,63,12,37
S,CHI,59,36,37
O,NY,69,21,31
O,LA,100,9,27
O,LA,16,25,3
O,LA,38,2,38
S,CHI,40,20,3
O,LA,94,27,31
O,CHI,12,43,15
O,LA,29,36,27
S,NY,96,19,18
S,MIA,72,11,20
S,HOU,69,34,20
S,MIA,22,1,37
S,LA,56,25,9
S,LA,32,24,5
O,NY,91,41,24
O,MIA,50,15,29
O,HOU,68,37,12
O,MIA,34,17,22
O,LA,43,2,13
O,NY,65,2,27
O,HOU,1,41,38
S,HOU,97,31,6
S,NY,6,3,30
O,NY,79,27,10
S,LA,51,15,22
O,LA,98,13,22
S,CHI,33,14,6
S,NY,60,40,31
O,MIA,36,4,30
S,NY,7,2,29
O,MIA,89,18,32
S,NY,7,21,22
O,HOU,66,37,9
S,CHI,15,19,8
S,CHI,81,13,29
S,HOU,63,14,6
S,NY,51,8,17
O,HOU,52,9,28
O,HOU,61,39,11
O,HOU,66,24,19
O,CHI,92,36,39
S,CHI,30,26,22
S,HOU,26,36,40
S,HOU,50,34,28
S,NY,79,34,36
O,MIA,14,20,31
O,MIA,36,30,15
S,NY,35,4,19
O,LA,15,40,13
O,HOU,54,29,26
S,LA,7,32,35
S,MIA,59,27,26
O,MIA,15,35,27
S,MIA,24,15,38
O,CHI,45,38,3
S,MIA,18,37,30
O,LA,53,10,18
O,LA,58,45,34
O,NY,8,29,20
S,LA,21,17,6
S,CHI,69,8,38
S,NY,14,5,22
S,HOU,97,40,32
S,CHI,18,24,26
O,MIA,74,32,1
S,NY,39,36,23
O,NY,11,24,7
O,CHI,76,20,31
S,CHI,35,14,16
S,NY,2,41,12
S,NY,13,36,30
O,LA,30,27,5
O,CHI,99,2,11
S,CHI,90,10,38
O,NY,96,42,31
S,HOU,100,8,5
O,CHI,40,33,39
O,NY,18,25,28
O,MIA,85,37,6
O,NY,49,8,12
O,HOU,94,26,20
O,MIA,72,4,3
S,HOU,52,22,16
O,NY,68,11,40
O,LA,84,10,3
S,CHI,42,40,24
S,LA,32,38,19
S,NY,52,35,11
O,LA,59,27,37
O,NY,38,3,19
S,HOU,14,4,20
O,LA,47,10,12
S,NY,100,28,13
S,LA,36,15,20
O,LA,64,8,29
S,NY,90,45,38
O,LA,46,41,6
O,CHI,73,28,33
O,LA,30,27,39
O,HOU,93,4,8
S,NY,16,31,34
S,CHI,83,35,9
S,LA,84,22,9
S,NY,76,40,15
S,HOU,41,39,11
O,LA,30,27,32
O,CHI,45,7,27
O,CHI,13,14,9
S,MIA,73,35,2
S,MIA,25,37,15
O,LA,70,24,37
S,CHI,39,36,22
S,LA,25,36,24
O,CHI,91,31,11
S,NY,26,20,34
S,CHI,71,21,17
S,CHI,38,24,37
S,MIA,8,30,29
S,LA,66,28,21
S,HOU,59,12,16
O,NY,60,9,24
S,NY,80,38,25
O,MIA,52,15,9
S,CHI,23,2,6
O,NY,13,1,25
S,LA,100,30,8
O,CHI,92,24,14
O,MIA,100,26,4
S,MIA,43,23,2
O,HOU,95,41,24
S,NY,23,35,32
S,NY,85,12,3
O,NY,42,16,14
S,MIA,48,13,15
S,MIA,67,5,30
O,HOU,52,38,26
O,MIA,58,14,10
O,LA,90,39,32
S,LA,61,33,18
S,MIA,72,42,2
S,MIA,60,32,39
O,MIA,72,2,13
O,LA,37,18,30
O,MIA,78,16,3
O,CHI,35,16,22
O,CHI,72,15,3
S,CHI,91,12,25
O,LA,7,33,36
O,HOU,81,11,14
O,HOU,2,31,35
O,MIA,28,8,20
O,NY,69,22,8
S,HOU,92,33,35
O,NY,1,1,28
S,HOU,1,38,12
S,MIA,4,39,3
O,CHI,89,7,20
O,MIA,25,11,38
O,HOU,87,21,34
S,MIA,77,24,1
O,NY,22,23,30
S,NY,14,21,26
S,LA,92,35,13
S,MIA,91,25,28
O,HOU,84,37,39
O,CHI,69,27,30
O,LA,21,16,33
O,CHI,96,34,33
S,NY,88,23,10
S,HOU,59,3,27
S,NY,15,32,5
O,HOU,83,13,6
S,NY,100,5,3
O,CHI,14,20,4
S,NY,38,24,19
S,NY,5,30,4
S,NY,14,26,23
S,MIA,75,23,23
O,MIA,33,19,39
S,HOU,29,8,24
O,LA,53,45,8
O,HOU,1,17,28
S,LA,67,41,26
O,CHI,86,4,28
S,HOU,63,43,2
S,LA,72,39,11
S,HOU,53,9,16
O,LA,65,16,24
O,HOU,34,12,28
S,LA,51,18,37
O,HOU,9,17,29
O,LA,55,43,29
S,MIA,64,26,12
S,MIA,88,32,8
O,LA,62,15,5
O,CHI,81,24,6
S,HOU,68,41,22
S,HOU,8,9,19
O,LA,48,28,14
S,HOU,78,16,29
O,CHI,38,18,39
S,HOU,53,29,1
S,LA,31,43,29
S,NY,96,24,1
O,NY,88,31,30
S,NY,66,44,18
S,NY,92,23,33
S,HOU,39,25,16
O,LA,52,26,1
O,MIA,97,5,7
O,HOU,95,30,36
S,CHI,36,32,2
O,LA,3,2,22
S,MIA,42,42,21
S,HOU,51,34,2
O,MIA,45,15,18
S,HOU,93,25,27
O,CHI,29,32,10
O,NY,13,6,40
S,MIA,62,9,5
O,MIA,20,24,40
S,CHI,49,23,15
S,LA,28,8,17
S,LA,27,23,1
S,NY,22,21,31
O,HOU,88,39,21
O,MIA,14,27,32
S,HOU,79,9,6
O,MIA,11,44,18
O,HOU,43,38,26
O,MIA,31,41,3
O,NY,18,24,40
S,CHI,23,44,8
S,MIA,41,45,29
S,LA,58,24,14
O,NY,93,37,2
O,HOU,64,11,8
S,HOU,1,32,19
S,NY,98,4,34
O,HOU,73,19,3
O,LA,95,28,7
O,HOU,85,23,34
O,MIA,94,7,15
O,LA,100,27,39
S,CHI,45,10,29
O,CHI,84,29,3
S,HOU,63,30,12
O,LA,88,28,25
S,NY,99,28,24
O,HOU,70,12,16
O,NY,76,14,9
O,MIA,56,16,25
S,NY,98,7,7
O,LA,25,43,20
S,MIA,98,41,27
O,LA,84,23,33
S,HOU,24,21,12
O,LA,78,45,6
S,LA,27,13,8
S,MIA,83,44,9
S,HOU,68,1,34
O,CHI,64,3,26
O,MIA,43,27,11
S,LA,52,41,9
S,NY,2,30,7
S,HOU,60,22,31
S,LA,27,19,10
O,NY,33,9,6
S,HOU,41,27,19
S,CHI,89,33,33
S,MIA,96,17,28
S,NY,74,15,9
O,MIA,99,17,27
O,HOU,29,40,24
S,MIA,80,24,40
O,NY,75,30,4
O,HOU,89,11,6
S,MIA,77,18,7
O,CHI,92,23,8
S,LA,57,22,18
O,CHI,77,19,5
S,HOU,52,36,7
O,MIA,85,29,23
O,HOU,33,33,19
O,CHI,30,5,17
S,LA,51,16,3
O,LA,21,13,1
S,HOU,11,9,8
S,LA,66,44,18
S,MIA,7,16,6
O,CHI,44,44,31
S,HOU,55,42,14
S,NY,54,19,12
S,MIA,15,31,7
S,NY,44,8,22
S,CHI,4,22,1
O,NY,12,19,30
O,CHI,64,13,5
S,CHI,5,28,24
O,CHI,60,38,33
S,LA,18,31,16
O,HOU,20,4,32
S,MIA,2,29,7
S,LA,41,36,6
O,MIA,85,32,28
S,HOU,83,39,31
O,HOU,18,14,40
S,LA,64,7,12
O,NY,78,29,29
O,CHI,88,12,2
S,MIA,33,12,2
S,MIA,20,28,20
S,MIA,28,18,26
O,CHI,81,12,9
O,NY,73,29,2
S,NY,45,28,32
O,LA,1,18,29
S,CHI,100,41,38
S,NY,87,12,29
S,CHI,85,20,25
S,NY,46,44,34
S,HOU,50,31,31
S,MIA,53,23,10
O,CHI,17,7,40
S,LA,34,36,9
O,LA,35,9,11
S,MIA,64,33,16
O,MIA,3,21,10
O,NY,23,25,2
O,NY,92,12,29
S,NY,59,12,8
S,MIA,44,8,24
O,HOU,95,43,12
O,CHI,11,15,31
O,MIA,31,22,5
S,CHI,43,37,37
S,CHI,42,12,36
S,HOU,1,44,17
O,MIA,86,10,29
S,LA,2,43,14
O,NY,45,19,23
S,NY,10,17,16
O,LA,72,28,30
O,NY,65,11,21
O,NY,44,13,13
S,MIA,9,2,36
S,LA,28,29,9
S,CHI,66,5,14
S,HOU,88,31,4
O,HOU,29,39,20
S,CHI,27,40,12
S,HOU,99,35,15
S,HOU,99,6,32
S,NY,39,41,17
O,LA,80,14,31
O,MIA,56,11,4
O,CHI,18,6,13
O,CHI,40,38,8
O,MIA,68,12,9
O,NY,37,18,15
S,HOU,4,5,15
O,LA,3,27,33
S,CHI,59,2,19
O,LA,25,13,30
O,NY,74,15,32
S,CHI,23,5,35
S,HOU,97,13,25
S,HOU,51,23,22
O,CHI,87,16,22
O,CHI,96,9,9
O,NY,70,17,37
O,HOU,19,33,15
S,HOU,30,18,18
O,MIA,62,43,12
O,HOU,84,28,4
O,HOU,65,24,17
O,NY,95,25,32
S,NY,84,7,19
S,LA,98,42,13
S,CHI,58,10,14
S,CHI,42,4,32
O,MIA,62,39,8
O,CHI,10,16,17
O,CHI,23,32,19
S,HOU,74,38,34
S,CHI,48,43,40
O,MIA,91,23,13
O,LA,34,44,4
S,NY,3,22,28
O,CHI,40,18,30
S,HOU,22,41,1
O,LA,26,1,38
S,LA,38,35,15
S,HOU,96,16,34
S,LA,69,15,28
S,MIA,3,3,38
S,NY,67,28,37
S,NY,55,19,20
O,CHI,74,4,15
S,CHI,50,11,16
S,MIA,2,28,31
S,LA,33,20,8
S,NY,88,42,24
O,CHI,70,1,29
O,CHI,53,14,16
S,HOU,54,30,19
O,MIA,26,36,26
O,LA,23,41,17
O,HOU,86,39,2
S,MIA,1,14,17
S,CHI,81,29,37
O,NY,50,7,7
S,NY,77,30,28
O,MIA,10,18,12
S,MIA,52,44,20
O,CHI,71,21,16
S,MIA,59,16,37
O,NY,70,15,21
S,MIA,57,41,34
O,NY,9,35,32
S,CHI,19,21,37
S,CHI,46,8,7
S,MIA,96,33,40
O,LA,11,20,30
S,CHI,88,3,21
O,HOU,4,15,14
S,LA,88,16,6
O,MIA,11,43,26
O,CHI,29,13,18
S,MIA,41,30,11
S,NY,50,6,16
S,NY,30,41,34
O,HOU,47,7,37
S,MIA,44,12,22
O,HOU,18,22,17
O,HOU,57,15,40
O,NY,33,36,3
S,HOU,49,10,32
O,MIA,78,3,28
S,MIA,59,21,36
S,CHI,13,2,21
S,LA,22,14,7
S,HOU,20,4,28
O,HOU,80,29,19
O,LA,77,31,35
S,CHI,65,34,5
O,CHI,98,33,9
O,NY,55,30,8
S,MIA,52,17,2
S,NY,32,15,39
O,HOU,63,24,2
S,HOU,45,19,12
O,CHI,27,29,37
S,NY,59,24,26
S,HOU,88,19,33
O,HOU,52,4,29
S,CHI,88,3,29
S,HOU,73,2,8
O,CHI,87,28,12
S,LA,97,21,40
O,HOU,82,38,35
S,HOU,60,23,25
S,LA,48,43,18
O,MIA,71,30,29
S,MIA,82,5,29
O,CHI,99,16,15
S,MIA,100,7,9
O,CHI,36,16,1
S,MIA,84,21,2
S,CHI,11,14,20
S,CHI,62,5,32
S,NY,98,26,32
S,HOU,83,40,18
S,NY,64,9,27
S,MIA,93,14,12
S,NY,65,21,37
O,CHI,15,12,5
S,HOU,4,35,10
O,NY,6,22,3
S,NY,85,41,38
S,HOU,20,34,20
O,MIA,66,28,13
S,HOU,15,19,14
O,HOU,6,33,1
S,CHI,58,4,12
O,CHI,75,14,22
O,MIA,41,38,15
S,MIA,78,42,2
S,HOU,42,36,3
S,NY,78,39,40
O,NY,23,2,6
O,HOU,28,40,2
O,LA,93,11,10
O,HOU,22,23,10
S,CHI,81,9,22
O,MIA,38,19,27
S,MIA,8,4,6
O,CHI,80,23,30
S,MIA,55,21,5
O,NY,55,14,3
S,MIA,24,4,38
S,CHI,48,8,5
O,CHI,37,20,19
S,NY,61,30,29
O,HOU,2,10,5
O,MIA,63,37,25
O,LA,77,12,34
O,LA,36,43,34
S,CHI,51,23,29
S,HOU,19,32,25
S,CHI,95,19,40
O,LA,17,45,32
S,CHI,64,7,30
O,CHI,40,43,14
O,NY,82,33,27
O,LA,92,6,27
O,MIA,95,7,33
O,LA,83,22,29
O,NY,85,39,32
S,LA,99,30,23
S,MIA,47,15,20
S,LA,39,11,19
O,HOU,4,4,29
O,HOU,3,41,34
S,LA,6,33,6
S,HOU,21,10,5
O,MIA,12,1,30
O,HOU,70,15,19
O,NY,41,22,6
S,MIA,79,10,34
S,NY,72,17,24
O,MIA,58,35,33
S,LA,48,36,38
S,LA,80,32,1
S,HOU,66,7,22
S,MIA,30,3,33
O,HOU,79,3,35
S,LA,4,2,38
S,LA,3,41,1
S,LA,90,15,11
S,NY,10,31,20
O,LA,32,18,5
S,MIA,92,22,5
O,LA,60,42,18
O,NY,2,34,24
S,MIA,54,13,14
S,LA,69,16,40
S,CHI,3,10,3
S,HOU,68,2,26
O,MIA,42,41,11
O,LA,92,36,31
S,LA,40,9,35
O,LA,46,5,36
O,LA,92,38,40
S,HOU,85,36,25
O,NY,8,38,5
S,MIA,59,26,9
S,CHI,99,41,33
S,MIA,39,4,32
O,NY,61,16,23
S,LA,7,43,4
S,HOU,33,38,4
S,NY,55,6,15
S,CHI,52,21,12
O,LA,69,25,2
O,NY,46,38,18
S,LA,66,10,16
O,LA,32,21,28
O,NY,2,30,21
S,NY,79,30,8
O,CHI,57,23,23
S,LA,10,44,32
O,MIA,25,40,11
S,CHI,79,40,31
S,LA,30,27,25
O,LA,57,30,5
S,LA,2,41,11
O,HOU,13,41,39
O,HOU,99,13,33
S,CHI,12,43,12
S,HOU,30,31,2
O,MIA,53,4,7
O,LA,40,40,16
S,CHI,92,29,21
S,HOU,14,28,16
S,HOU,72,42,17
O,CHI,44,23,12
O,CHI,46,17,13
S,MIA,96,23,1
S,LA,77,22,35
S,MIA,92,20,24
O,LA,1,38,27
S,CHI,20,23,40
O,LA,74,1,4
S,NY,8,23,25
O,LA,4,7,21
S,LA,32,6,8
S,LA,25,11,15
O,CHI,88,17,38
O,MIA,68,16,18
S,CHI,41,36,39
S,CHI,100,19,6
S,MIA,25,24,6
O,CHI,56,25,27
O,CHI,75,43,34
S,MIA,96,21,36
O,MIA,83,34,8
S,MIA,12,39,19
O,CHI,71,26,9
S,NY,70,36,12
S,CHI,16,24,38
S,NY,22,3,21
O,MIA,17,3,30
O,MIA,51,20,3
S,LA,66,37,37
S,HOU,68,44,39
S,NY,85,35,11
O,NY,40,18,19
O,NY,16,24,27
O,LA,30,42,38
S,NY,96,29,12
S,HOU,69,3,19
O,NY,71,39,4
S,NY,38,1,31
S,LA,88,5,26
O,LA,53,19,28
S,MIA,70,2,31
S,HOU,88,5,23
S,HOU,96,26,35
S,NY,41,35,31
S,NY,87,32,6
S,LA,66,38,33
O,LA,70,28,6
O,MIA,81,41,4
O,LA,38,27,19
O,CHI,31,12,4
S,HOU,89,20,35
O,LA,93,12,12
O,HOU,51,23,3
O,MIA,68,12,16
O,MIA,52,10,16
S,HOU,16,31,7
S,LA,84,27,31
S,NY,22,15,40
S,HOU,49,16,10
S,MIA,74,38,28
S,MIA,26,44,33
O,HOU,23,21,22
S,CHI,83,17,8
S,CHI,32,21,1
S,CHI,27,11,9
S,CHI,13,6,24
O,MIA,25,23,29
O,LA,35,8,33
S,HOU,86,20,23
